"","wteam","season","wscore","num_wins","avg_margin_victory","lscore","num_loss","avg_margin_loss","avg_score","close_win"
"298","Austin Peay","G",818,11,11.2727272727273,1198,18,-11.7222222222222,69.5172413793103,0.454545454545455
"299","Austin Peay","H",1449,20,7.85,433,7,-14.7142857142857,69.7037037037037,0.727272727272727
"300","Austin Peay","I",1287,19,10.2631578947368,510,9,-12.3333333333333,64.1785714285714,0.777777777777778
"301","Austin Peay","J",922,13,9.92307692307692,1168,19,-9.78947368421053,65.3125,0.363636363636364
"302","Austin Peay","K",1300,17,11.5882352941176,928,14,-12.7142857142857,71.8709677419355,0.444444444444444
"303","Austin Peay","L",1390,19,11.0526315789474,707,11,-12.2727272727273,69.9,0.583333333333333
"304","Austin Peay","M",1851,24,10,685,10,-10.7,74.5882352941177,0.769230769230769
"305","Austin Peay","N",1346,17,8.82352941176471,889,13,-12.2307692307692,74.5,0.727272727272727
"306","Austin Peay","O",1113,15,5.86666666666667,1023,15,-10.2,71.2,0.666666666666667
"307","Austin Peay","P",1340,18,12.3888888888889,877,13,-8,71.5161290322581,0.538461538461538
"308","Austin Peay","Q",841,11,9.63636363636364,1303,20,-11.8,69.1612903225806,0.384615384615385
"309","Austin Peay","R",476,6,11.1666666666667,1546,23,-13.0434782608696,69.7241379310345,0.222222222222222
"310","Ball St","A",1241,16,15.0625,825,12,-17.4166666666667,73.7857142857143,0.75
"311","Ball St","B",1229,15,12.2666666666667,856,13,-13.4615384615385,74.4642857142857,0.8
"312","Ball St","C",1505,19,13.4210526315789,520,7,-7,77.8846153846154,0.625
"313","Ball St","D",1021,15,7.86666666666667,687,11,-10.2727272727273,65.6923076923077,0.75
"314","Ball St","E",1609,21,10.8095238095238,533,8,-9.875,73.8620689655172,0.666666666666667
"315","Ball St","F",1222,16,11.875,707,12,-9.25,68.8928571428571,0.571428571428571
"316","Ball St","G",1680,20,16.6,755,11,-11,78.5483870967742,0.5
"317","Ball St","H",1053,13,10.5384615384615,1146,17,-12.8823529411765,73.3,0.222222222222222
"318","Ball St","I",981,13,10.1538461538462,982,15,-10.2,70.1071428571429,0.5
"319","Ball St","J",1028,14,9.07142857142857,856,13,-7.76923076923077,69.7777777777778,0.4
"320","Ball St","K",542,8,10.875,1084,18,-9.05555555555556,62.5384615384615,0.25
"321","Ball St","L",620,9,13.1111111111111,1228,22,-11.0909090909091,59.6129032258064,0.3
"322","Ball St","M",419,6,7.33333333333333,1314,24,-9.54166666666667,57.7666666666667,0.181818181818182
"323","Ball St","N",837,14,6.92857142857143,958,17,-9.05882352941176,57.9032258064516,0.533333333333333
"324","Ball St","O",953,14,9.14285714285714,796,15,-13,60.3103448275862,0.538461538461538
"325","Ball St","P",1286,18,11.9444444444444,739,12,-11.1666666666667,67.5,0.444444444444444
"326","Ball St","Q",994,14,13.5,833,15,-9.66666666666667,63,0.333333333333333
"327","Ball St","R",1019,14,7.71428571428571,862,15,-14.0666666666667,64.8620689655172,0.75
"328","Baylor","A",668,8,9.625,1181,17,-10.1764705882353,73.96,0.4
"329","Baylor","B",1272,17,10.5294117647059,787,12,-11.5,71,0.666666666666667
"330","Baylor","C",1101,14,10.7857142857143,869,14,-14.2142857142857,70.3571428571429,0.7
"331","Baylor","D",373,5,10.8,1395,24,-13.25,60.9655172413793,0.285714285714286
"332","Baylor","E",978,13,12.6153846153846,873,15,-15.4,66.1071428571429,0.6
"333","Baylor","F",1291,17,16.2352941176471,668,11,-11.4545454545455,69.9642857142857,0.6
"334","Baylor","G",1010,12,17.9166666666667,1082,16,-11.4375,74.7142857142857,0.5
"335","Baylor","H",1070,14,15.0714285714286,862,14,-13.8571428571429,69,0.571428571428571
"336","Baylor","I",497,7,7.71428571428571,1186,20,-13.4,62.3333333333333,0.333333333333333
"337","Baylor","J",622,8,17.75,1149,19,-17.2631578947368,65.5925925925926,0.333333333333333
"338","Baylor","K",330,4,14.25,744,13,-16.6153846153846,63.1764705882353,0.2
"339","Baylor","L",1180,14,16.2857142857143,1063,16,-11.375,74.7666666666667,0.454545454545455
"340","Baylor","M",1655,20,12.95,767,10,-7.1,80.7333333333333,0.555555555555556
"341","Baylor","N",1516,19,15.5789473684211,970,14,-10.7857142857143,75.3333333333333,0.625
"342","Baylor","O",1861,24,14.75,517,7,-5.57142857142857,76.7096774193548,0.7
"343","Baylor","P",1276,17,17.2352941176471,814,13,-10.5384615384615,69.6666666666667,0.5
"344","Baylor","Q",1975,26,14.1923076923077,476,7,-10.2857142857143,74.2727272727273,0.8
"345","Baylor","R",1325,17,17.6470588235294,949,14,-7.14285714285714,73.3548387096774,0.111111111111111
"346","Belmont","D",882,12,8.25,841,13,-11.3076923076923,68.92,0.5
"347","Belmont","E",402,5,13.2,1358,21,-14.1904761904762,67.6923076923077,0.666666666666667
"348","Belmont","F",843,10,7.7,1062,15,-12,76.2,0.444444444444444
"349","Belmont","G",841,11,9.81818181818182,1179,17,-12.4705882352941,72.1428571428571,0.384615384615385
"350","Belmont","H",1217,16,11.375,812,12,-11.0833333333333,72.4642857142857,0.444444444444444
"351","Belmont","I",1471,20,11.6,554,8,-5.125,72.3214285714286,0.454545454545455
"352","Belmont","J",1056,14,9.64285714285714,1052,16,-8,70.2666666666667,0.384615384615385
"353","Belmont","K",1741,20,13.3,714,10,-8.9,81.8333333333333,0.666666666666667
"354","Belmont","L",1696,22,16.0454545454545,556,9,-10.5555555555556,72.6451612903226,0.714285714285714
"355","Belmont","M",1974,24,10.7083333333333,564,8,-12,79.3125,0.625
"356","Belmont","N",1510,19,15.4210526315789,864,12,-8.91666666666667,76.5806451612903,0.461538461538462
"357","Belmont","O",1479,19,13.6315789473684,787,12,-9.75,73.0967741935484,0.4
"358","Belmont","P",2451,30,21.8,281,4,-7,80.3529411764706,0.8
"359","Belmont","Q",2168,26,19.0769230769231,518,7,-5.42857142857143,81.3939393939394,0.444444444444444
"360","Belmont","R",1905,24,17.875,402,6,-10.1666666666667,76.9,0.5
"361","Bethune-Cookman","A",529,8,9,976,15,-12.2666666666667,65.4347826086957,0.25
"362","Bethune-Cookman","B",829,11,8.63636363636364,1036,16,-10.4375,69.0740740740741,0.461538461538462
"363","Bethune-Cookman","C",79,1,4,1496,25,-19.64,60.5769230769231,0.125
"364","Bethune-Cookman","D",809,11,10.2727272727273,981,16,-12.625,66.2962962962963,0.333333333333333
"365","Bethune-Cookman","E",1141,14,14.2142857142857,1044,15,-12.8,75.3448275862069,0.5
"366","Bethune-Cookman","F",706,10,6.2,1116,19,-11.3684210526316,62.8275862068966,0.5
"367","Bethune-Cookman","G",877,12,9.25,1106,17,-15.7647058823529,68.3793103448276,0.5
"368","Bethune-Cookman","H",588,8,8.125,1353,22,-14.1363636363636,64.7,0.25
"369","Bethune-Cookman","I",568,8,6.375,1143,21,-13.2857142857143,59,0.363636363636364
"370","Bethune-Cookman","J",948,13,7.38461538461539,983,17,-13.0588235294118,64.3666666666667,0.636363636363636
"371","Bethune-Cookman","K",1090,15,9,872,15,-15.3333333333333,65.4,0.666666666666667
"372","Bethune-Cookman","L",368,7,2.85714285714286,1116,21,-15.7142857142857,53,0.538461538461538
"373","Bethune-Cookman","M",536,9,6.66666666666667,1121,20,-9.5,57.1379310344828,0.357142857142857
"374","Bethune-Cookman","N",856,14,9.92857142857143,848,16,-12.4375,56.8,0.416666666666667
"375","Bethune-Cookman","O",920,14,9.42857142857143,834,16,-12.8125,58.4666666666667,0.454545454545455
"376","Bethune-Cookman","P",1192,17,7.70588235294118,680,12,-16.5,64.551724137931,0.9
"377","Bethune-Cookman","Q",1155,16,7.9375,988,17,-11.4705882352941,64.9393939393939,0.4
"378","Bethune-Cookman","R",887,12,9.58333333333333,1209,20,-10.7,65.5,0.4
"379","Binghamton","G",635,9,11.6666666666667,1176,19,-12.1052631578947,64.6785714285714,0.2
"380","Binghamton","H",1003,14,12.8571428571429,794,13,-13.0769230769231,66.5555555555556,0.444444444444444
"381","Binghamton","I",888,14,9.14285714285714,914,16,-13.1875,60.0666666666667,0.444444444444444
"382","Binghamton","J",794,12,12.9166666666667,990,17,-12.3529411764706,61.5172413793103,0.25
"383","Binghamton","K",1051,16,10.5625,761,13,-10.7692307692308,62.4827586206897,0.454545454545455
"384","Binghamton","L",918,13,10.3846153846154,987,16,-9.25,65.6896551724138,0.416666666666667
"385","Binghamton","M",954,14,11.0714285714286,1022,16,-11.25,65.8666666666667,0.5
"386","Binghamton","N",1571,22,8,526,8,-10.875,69.9,0.666666666666667
"387","Binghamton","O",780,11,8.90909090909091,1009,18,-15.8888888888889,61.6896551724138,0.7
"388","Binghamton","P",575,8,10,1286,23,-14.8695652173913,60.0322580645161,0.307692307692308
"389","Binghamton","Q",130,2,5,1632,29,-15.2068965517241,56.8387096774194,0.25
"390","Binghamton","R",119,2,4.5,1481,27,-16.2592592592593,55.1724137931034,0.166666666666667
"391","Birmingham So","F",400,5,12.2,446,7,-7.71428571428571,70.5,0.4
"392","Birmingham So","G",761,11,10.3636363636364,789,14,-13.4285714285714,62,0.714285714285714
"393","Birmingham So","H",1226,17,9.88235294117647,538,9,-9.55555555555556,67.8461538461538,0.666666666666667
"394","Birmingham So","I",1362,18,13.2777777777778,446,7,-10.8571428571429,72.32,0.428571428571429
"395","Birmingham So","J",1033,15,9.8,828,14,-8.42857142857143,64.1724137931034,0.5
"396","Birmingham So","K",1206,17,12.0588235294118,534,9,-16.1111111111111,66.9230769230769,0.666666666666667
"397","Boise St","A",957,14,9.07142857142857,717,12,-12.4166666666667,64.3846153846154,0.888888888888889
"398","Boise St","B",1007,14,15.0714285714286,775,13,-8.23076923076923,66,0.125
"399","Boise St","C",1191,15,14.6666666666667,832,13,-10.4615384615385,72.25,0.285714285714286
"400","Boise St","D",1412,20,11.9,499,8,-8.375,68.25,0.5
"401","Boise St","E",822,12,10.9166666666667,858,15,-8.66666666666667,62.2222222222222,0.3
"402","Boise St","F",1167,15,11.2,911,14,-13,71.6551724137931,0.5
"403","Boise St","G",833,12,10.4166666666667,968,17,-13.7058823529412,62.1034482758621,0.666666666666667
"404","Boise St","H",853,12,7.91666666666667,992,16,-7.75,65.8928571428571,0.583333333333333
"405","Boise St","I",1433,19,11.7894736842105,595,9,-9.22222222222222,72.4285714285714,0.5
"406","Boise St","J",1149,15,7.6,1190,18,-13.7222222222222,70.8787878787879,0.875
"407","Boise St","K",991,13,9.07692307692308,1022,15,-7.2,71.8928571428571,0.384615384615385
"408","Boise St","L",1247,16,13,1012,14,-8.42857142857143,75.3,0.416666666666667
"409","Boise St","M",1997,24,10.3333333333333,602,8,-10.5,81.21875,0.692307692307692
"410","Boise St","N",1373,18,8.77777777777778,780,12,-13,71.7666666666667,0.666666666666667
"411","Boise St","O",1090,14,14.3571428571429,1204,17,-10.5882352941176,74,0.3
"412","Boise St","P",1460,19,14.6315789473684,827,12,-7.75,73.7741935483871,0.583333333333333
"413","Boise St","Q",960,12,16.5833333333333,995,17,-11.0588235294118,67.4137931034483,0.428571428571429
"414","Boise St","R",1423,19,12.2105263157895,638,10,-9.8,71.0689655172414,0.444444444444444
"415","Boston College","A",1501,18,17.3333333333333,692,10,-8,78.3214285714286,0.545454545454545
"416","Boston College","B",1598,21,11.1428571428571,557,8,-9.375,74.3103448275862,0.625
"417","Boston College","C",1029,14,10.2857142857143,1057,16,-11.5,69.5333333333333,0.555555555555556
"418","Boston College","D",411,6,13.1666666666667,1278,21,-15.3333333333333,62.5555555555556,0.2
"419","Boston College","E",871,11,15.9090909090909,1178,19,-10.5789473684211,68.3,0.444444444444444
"420","Boston College","F",2116,26,17.4615384615385,292,4,-9,80.2666666666667,0.666666666666667
"421","Boston College","G",1582,20,10.4,715,11,-8.90909090909091,74.0967741935484,0.615384615384615
"422","Boston College","H",1525,18,12.3333333333333,785,11,-11.4545454545455,79.6551724137931,0.375
"423","Boston College","I",1636,23,10.5217391304348,564,9,-9.11111111111111,68.75,0.727272727272727
"424","Boston College","J",1757,24,11,257,4,-9.25,71.9285714285714,0.75
"425","Boston College","K",1911,25,11.68,474,7,-6.71428571428571,74.53125,0.714285714285714
"426","Boston College","L",1593,20,14.35,721,11,-12.6363636363636,74.6451612903226,0.75
"427","Boston College","M",1062,14,12.8571428571429,1141,17,-12.9411764705882,71.0645161290323,0.545454545454545
"428","Boston College","N",1739,22,11.2727272727273,734,11,-9.09090909090909,74.9393939393939,0.692307692307692
"429","Boston College","O",1139,15,15.8,1006,16,-8.75,69.1935483870968,0.461538461538462
"430","Boston College","P",1545,20,11,746,12,-11.3333333333333,71.59375,0.727272727272727
"431","Boston College","Q",597,9,7.11111111111111,1236,22,-16.1818181818182,59.1290322580645,0.6
"432","Boston College","R",1135,16,8.3125,1080,17,-9.64705882352941,67.1212121212121,0.428571428571429
"433","Boston Univ","A",1329,18,10.8888888888889,708,11,-9.18181818181818,70.2413793103448,0.444444444444444
"434","Boston Univ","B",1717,25,9.4,251,4,-11.25,67.8620689655172,0.833333333333333
"435","Boston Univ","C",1403,19,9.21052631578947,698,11,-9.09090909090909,70.0333333333333,0.7
"436","Boston Univ","D",626,9,16.2222222222222,1110,18,-13,64.2962962962963,0.285714285714286
"437","Boston Univ","E",457,7,10,1305,22,-13.4090909090909,60.7586206896552,0.333333333333333
"438","Boston Univ","F",1023,14,13.2857142857143,890,14,-12.2142857142857,68.3214285714286,0.555555555555556
"439","Boston Univ","G",1521,22,10.6818181818182,574,9,-10.7777777777778,67.5806451612903,0.615384615384615
"440","Boston Univ","H",1450,20,12.4,593,10,-10.3,68.1,0.6
"441","Boston Univ","I",1606,23,12.0869565217391,272,5,-9.2,67.0714285714286,0.727272727272727
"442","Boston Univ","J",1327,20,15.05,461,8,-8.125,63.8571428571429,0.5
"443","Boston Univ","K",801,12,9.66666666666667,849,16,-8.4375,58.9285714285714,0.333333333333333
"444","Boston Univ","L",785,12,11.0833333333333,1017,18,-7.33333333333333,60.0666666666667,0.266666666666667
"445","Boston Univ","M",994,14,11,960,17,-12.2941176470588,63.0322580645161,0.666666666666667
"446","Boston Univ","N",1256,17,12.0588235294118,802,13,-10.4615384615385,68.6,0.454545454545455
"447","Boston Univ","O",1416,19,14.9473684210526,850,13,-12.1538461538462,70.8125,0.666666666666667
"448","Boston Univ","P",1422,21,9.19047619047619,795,13,-9.69230769230769,65.2058823529412,0.5625
"449","Boston Univ","Q",1115,16,12.3125,930,16,-11.625,63.90625,0.454545454545455
"450","Boston Univ","R",1245,17,12.3529411764706,727,12,-8.58333333333333,68,0.4
"451","Bowling Green","A",893,12,12.25,768,13,-11.1538461538462,66.44,0.375
"452","Bowling Green","B",1784,21,12.7142857142857,645,9,-5.44444444444444,80.9666666666667,0.538461538461538
"453","Bowling Green","C",677,9,11.2222222222222,1011,16,-12.8125,67.52,0.5
"454","Bowling Green","D",1265,17,11.8823529411765,624,10,-7.5,69.962962962963,0.538461538461538
"455","Bowling Green","E",1623,21,9.76190476190476,460,7,-14.8571428571429,74.3928571428571,0.9
"456","Bowling Green","F",1024,13,12.5384615384615,959,14,-10.5,73.4444444444444,0.428571428571429
"457","Bowling Green","G",1719,23,11.695652173913,569,8,-7.25,73.8064516129032,0.75
"458","Bowling Green","H",788,11,6.72727272727273,1007,16,-11.625,66.4814814814815,0.5
"459","Bowling Green","I",909,12,10.75,1118,17,-10.5882352941176,69.8965517241379,0.5
"460","Bowling Green","J",1269,17,8.64705882352941,667,11,-12.8181818181818,69.1428571428571,0.727272727272727
"461","Bowling Green","K",488,7,7.42857142857143,1324,21,-13.4285714285714,64.7142857142857,0.333333333333333
"462","Bowling Green","L",794,11,6.09090909090909,1121,18,-10.6111111111111,66.0344827586207,0.461538461538462
"463","Bowling Green","M",907,13,8.30769230769231,997,17,-14.2352941176471,63.4666666666667,0.545454545454545
"464","Bowling Green","N",1143,17,9.52941176470588,750,13,-8.23076923076923,63.1,0.642857142857143
"465","Bowling Green","O",870,13,7.69230769230769,952,16,-13.0625,62.8275862068966,0.5
"466","Bowling Green","P",915,13,8.30769230769231,1120,19,-12.2631578947368,63.59375,0.461538461538462
"467","Bowling Green","Q",1010,15,11.0666666666667,959,15,-7.53333333333333,65.6333333333333,0.363636363636364
"468","Bowling Green","R",709,11,12.4545454545455,1170,19,-9.68421052631579,62.6333333333333,0.25
"469","Bradley","A",1635,22,11.0909090909091,443,7,-7.28571428571429,71.6551724137931,0.6
"470","Bradley","B",1102,16,13.0625,713,12,-5.58333333333333,64.8214285714286,0.333333333333333
"471","Bradley","C",995,14,11.5,801,14,-7.28571428571429,64.1428571428571,0.333333333333333
"472","Bradley","D",1155,17,11.1764705882353,619,11,-12.7272727272727,63.3571428571429,0.666666666666667
"473","Bradley","E",1006,14,11.7857142857143,962,16,-7.75,65.6,0.3
"474","Bradley","F",1222,18,9.94444444444444,693,11,-10.7272727272727,66.0344827586207,0.555555555555556
"475","Bradley","G",629,9,9.33333333333333,1130,20,-10.4,60.6551724137931,0.357142857142857
"476","Bradley","H",875,11,13.4545454545455,1222,18,-8.33333333333333,72.3103448275862,0.0833333333333333
"477","Bradley","I",1055,15,7.93333333333333,922,15,-11.9333333333333,65.9,0.6
"478","Bradley","J",970,13,9.15384615384615,989,15,-10.4,69.9642857142857,0.75
"479","Bradley","K",1496,20,15.2,650,10,-8.7,71.5333333333333,0.4
"480","Bradley","L",1600,20,13.75,780,12,-11.0833333333333,74.375,0.571428571428571
"481","Bradley","M",1290,17,11.4705882352941,1055,15,-8.8,73.28125,0.444444444444444
"482","Bradley","N",1270,18,9.16666666666667,867,14,-10.7857142857143,66.78125,0.636363636363636
"483","Bradley","O",1149,16,9.375,942,15,-9.86666666666667,67.4516129032258,0.538461538461538
"484","Bradley","P",766,11,8.63636363636364,1244,20,-9.7,64.8387096774194,0.384615384615385
"485","Bradley","Q",504,7,7.28571428571429,1451,25,-14.08,61.09375,0.25
"486","Bradley","R",1179,16,12,963,16,-13.4375,66.9375,0.636363636363636
"487","Brown","A",728,10,8.4,904,16,-13.4375,62.7692307692308,0.307692307692308
"488","Brown","B",263,4,6.5,1122,22,-15.7727272727273,53.2692307692308,0.25
"489","Brown","C",388,6,5,1090,20,-16.2,56.8461538461538,0.555555555555556
"490","Brown","E",614,8,10.25,1223,19,-13.1052631578947,68.037037037037,0.333333333333333
"491","Brown","F",1198,15,10.4666666666667,770,12,-17.9166666666667,72.8888888888889,0.666666666666667
"492","Brown","G",1302,16,10.875,689,10,-11.3,76.5769230769231,0.625
"493","Brown","H",1375,17,10.8235294117647,696,11,-11.9090909090909,73.9642857142857,0.333333333333333
"494","Brown","I",1075,13,12.6153846153846,786,13,-15.0769230769231,71.5769230769231,0.666666666666667
"495","Brown","J",879,12,12.6666666666667,970,16,-12.5625,66.0357142857143,0.714285714285714
"496","Brown","K",699,10,7.8,914,17,-12.0588235294118,59.7407407407407,0.555555555555556
"497","Brown","L",745,11,8.72727272727273,1014,18,-9.83333333333333,60.6551724137931,0.461538461538462
"498","Brown","M",1383,19,12.4736842105263,540,9,-12.7777777777778,68.6785714285714,0.75
"499","Brown","N",616,9,9.22222222222222,1096,19,-14.1578947368421,61.1428571428571,0.333333333333333
"500","Brown","O",648,9,8.11111111111111,1282,20,-13.15,66.551724137931,0.5
"501","Brown","P",787,10,10.3,1127,17,-11.0588235294118,70.8888888888889,0.285714285714286
"502","Brown","R",810,12,8.25,867,15,-12.5333333333333,62.1111111111111,0.625
"503","Bryant","N",531,8,10,1139,21,-18.047619047619,57.5862068965517,0.75
"504","Bryant","O",53,1,2,1503,29,-18.3103448275862,51.8666666666667,0.142857142857143
